trip_uuid,source_center,destination_center,route_type,trip_creation_time,od_start_time,od_end_time,actual_time,osrm_time,osrm_distance,actual_distance_to_destination,data,source_hub,source_degree_centrality,source_betweenness_centrality,source_in_degree,source_out_degree,destination_hub,destination_degree_centrality,destination_betweenness_centrality,destination_in_degree,destination_out_degree,corridor_trip_count,corridor_delay_ratio,trip_hour,trip_dayofweek,trip_month,distance_per_hour,network_risk_score
trip-153737404177486996,IND000000ACA,IND144001AAB,1,2018-09-19 16:20:41.775167,2018-09-19 16:20:41.775167,2018-09-19 18:45:59.895134,78.0,49.0,69.3207,61.67403526845808,training,IND000000ACA,0.013215859030837,0.0061595762186246,12.0,9.0,IND144001AAB,0.0062932662051604,0.0079659949622166,5.0,5.0,14.0,1.65,16,2,9,1.4147081632653062,0.023307192448387977
trip-153737404177486996,IND144001AAB,IND143001AAA,1,2018-09-19 16:20:41.775167,2018-09-19 18:45:59.895134,2018-09-19 20:36:12.834241,97.0,66.0,86.3913,79.0407143029997,training,IND144001AAB,0.0062932662051604,0.0079659949622166,5.0,5.0,IND143001AAA,0.0025173064820641,0.0,3.0,1.0,12.0,1.5116279069767442,16,2,9,1.308959090909091,0.012041620291722769
trip-153737416174874850,IND000000ACN,IND501359AAF,0,2018-09-19 16:22:41.749292,2018-09-19 16:22:41.749292,2018-09-19 17:35:32.247256,38.0,17.0,21.074,16.511686409825423,training,IND000000ACN,0.001258653241032,0.0,1.0,1.0,IND501359AAF,0.0018879798615481,0.0,3.0,0.0,11.0,1.8888888888888888,16,2,9,1.2396470588235295,0.0
trip-153737417769675311,IND841424AAA,IND841428AAA,1,2018-09-19 16:22:57.697015,2018-09-19 21:29:50.363959,2018-09-20 01:58:03.323052,238.0,70.0,97.6002,81.37057321892313,training,IND841424AAA,0.001258653241032,0.0,0.0,2.0,IND841428AAA,0.001258653241032,0.0,2.0,0.0,6.0,3.536231884057971,16,2,9,1.3942885714285715,0.0
trip-153737433629709695,IND400011AAA,IND400072AAD,0,2018-09-19 16:25:36.297464,2018-09-19 16:25:36.297464,2018-09-19 18:53:26.074012,76.0,18.0,20.225,17.192352518606178,training,IND400011AAA,0.0025173064820641,0.0003904282115869,2.0,2.0,IND400072AAD,0.0025173064820641,0.0011471909178143,3.0,1.0,34.0,2.861111111111111,16,2,9,1.1236111111111111,0.004399299175786766
trip-153737435133747703,IND803116AAA,IND803108AAB,1,2018-09-19 16:25:51.337949,2018-09-20 03:42:18.420596,2018-09-20 05:45:31.119355,88.0,33.0,40.0686,30.500826767860588,training,IND803116AAA,0.001258653241032,3.1486146095717885e-06,1.0,1.0,IND803108AAB,0.000629326620516,0.0,1.0,0.0,13.0,2.363636363636364,16,2,9,1.2142000000000002,7.442179986260593e-06
trip-153737435133747703,IND804420AAA,IND803101AAA,1,2018-09-19 16:25:51.337949,2018-09-19 21:03:39.651178,2018-09-20 00:45:09.520001,159.0,38.0,54.695,51.63413229433144,training,IND804420AAA,0.001258653241032,1.2594458438287154e-05,1.0,1.0,IND803101AAA,0.001258653241032,9.445843828715366e-06,1.0,1.0,11.0,2.769230769230769,16,2,9,1.4393421052631579,6.103468320093005e-05
trip-153737435133747703,IND804452AAA,IND804420AAA,1,2018-09-19 16:25:51.337949,2018-09-19 20:10:40.821305,2018-09-19 21:03:39.651178,34.0,12.0,16.9727,15.703315044731616,training,IND804452AAA,0.000629326620516,0.0,0.0,1.0,IND804420AAA,0.001258653241032,1.2594458438287154e-05,1.0,1.0,6.0,2.9565217391304346,16,2,9,1.4143916666666667,3.7235790165370714e-05
trip-153737437555259029,IND834002AAB,IND827013AAA,0,2018-09-19 16:26:15.552816,2018-09-19 16:26:15.552816,2018-09-20 01:53:05.740863,381.0,89.0,123.0684,85.6092514051837,training,IND834002AAB,0.0062932662051604,0.0034687237615449,5.0,5.0,IND827013AAA,0.001258653241032,0.0003935768261964,1.0,1.0,14.0,4.47191011235955,16,2,9,1.382791011235955,0.017271861055292555
trip-153737437961982221,IND632006AAA,IND635802AAB,1,2018-09-19 16:26:19.620044,2018-09-20 00:43:44.918628,2018-09-20 03:03:06.822448,57.0,54.0,57.7254,42.95444554315362,training,IND632006AAA,0.0050346129641283,0.0051605793450881,3.0,5.0,IND635802AAB,0.0031466331025802,0.0003935768261964,3.0,2.0,3.0,1.318181818181818,16,2,9,1.068988888888889,0.0073213876803295665
trip-153737437961982221,IND635802AAB,IND562132AAA,1,2018-09-19 16:26:19.620044,2018-09-20 03:03:06.822448,2018-09-20 08:53:36.225473,304.0,168.0,194.2738,146.0784957836301,training,IND635802AAB,0.0031466331025802,0.0003935768261964,3.0,2.0,IND562132AAA,0.0446821900566394,0.0993643922630439,36.0,35.0,6.0,1.7589285714285714,16,2,9,1.1563916666666667,0.17546714205875302
trip-153737443028957982,IND000000ACB,IND121002AAB,0,2018-09-19 16:27:10.289893,2018-09-19 16:27:10.289893,2018-09-19 20:35:40.963393,177.0,64.0,77.2318,46.582261198595866,training,IND000000ACB,0.0560100692259282,0.2341654866435104,41.0,48.0,IND121002AAB,0.001258653241032,0.0,1.0,1.0,38.0,1.9318181818181817,16,2,9,1.206746875,0.45236514465223593
trip-153737443871723789,IND471001AAA,IND472001AAA,1,2018-09-19 16:27:18.717530,2018-09-20 03:37:04.447027,2018-09-20 06:15:15.967919,128.0,79.0,94.9779,74.8631788321019,training,IND471001AAA,0.0018879798615481,0.0003904282115869,2.0,1.0,IND472001AAA,0.0025173064820641,2.204030226700252e-05,2.0,2.0,6.0,1.6226415094339623,16,2,9,1.2022518987341773,0.0006692885319138796
trip-153737443871723789,IND472001AAA,IND485001AAC,1,2018-09-19 16:27:18.717530,2018-09-20 06:15:15.967919,2018-09-20 13:32:08.073172,422.0,183.0,239.206,205.15297295051843,training,IND472001AAA,0.0025173064820641,2.204030226700252e-05,2.0,2.0,IND485001AAC,0.0044052863436123,0.0027518891687657,2.0,5.0,14.0,2.314516129032258,16,2,9,1.307136612021858,0.00642030450150311
trip-153737443871723789,IND488001AAA,IND471001AAA,1,2018-09-19 16:27:18.717530,2018-09-20 01:49:59.253402,2018-09-20 03:37:04.447027,103.0,48.0,67.6883,62.81694711623131,training,IND488001AAA,0.001258653241032,0.0,1.0,1.0,IND471001AAA,0.0018879798615481,0.0003904282115869,2.0,1.0,3.0,2.191489361702128,16,2,9,1.4101729166666666,0.0008556192722010788
trip-153737453462683073,IND600044AAE,IND600056AAB,0,2018-09-19 16:28:54.627082,2018-09-19 16:28:54.627082,2018-09-19 19:15:20.546914,90.0,31.0,32.1868,22.340290107245075,training,IND600044AAE,0.001258653241032,0.0,1.0,1.0,IND600056AAB,0.0226557583385777,0.0373164438416327,18.0,18.0,22.0,2.071428571428572,16,2,9,1.0382838709677418,0.07729834795766775
trip-153737460705312800,IND700065AAB,IND712310AAA,0,2018-09-19 16:30:07.053394,2018-09-19 16:30:07.053394,2018-09-19 19:25:49.927995,88.0,22.0,21.8707,16.421287891363466,training,IND700065AAB,0.000629326620516,0.0,0.0,1.0,IND712310AAA,0.001258653241032,0.0,2.0,0.0,11.0,5.227272727272728,16,2,9,0.9941227272727272,0.0
trip-153737461711742794,IND400011AAA,IND400072AAD,0,2018-09-19 16:30:17.117740,2018-09-19 16:30:17.117740,2018-09-19 18:08:39.790860,61.0,17.0,19.5395,16.01493293999231,training,IND400011AAA,0.0025173064820641,0.0003904282115869,2.0,2.0,IND400072AAD,0.0025173064820641,0.0011471909178143,3.0,1.0,34.0,2.861111111111111,16,2,9,1.1493823529411764,0.004399299175786766
trip-153737468192446807,IND501359AAE,IND500080AAB,0,2018-09-19 16:31:21.924767,2018-09-19 16:31:21.924767,2018-09-19 18:54:12.643723,45.0,24.0,29.0081,21.2967761897216,training,IND501359AAE,0.0358716173694147,0.0674787407242187,30.0,27.0,IND500080AAB,0.0018879798615481,0.0,2.0,1.0,17.0,1.9166666666666667,16,2,9,1.2086708333333334,0.1293342530547525
trip-153737475025957792,IND562132AAA,IND560300AAA,0,2018-09-19 16:32:30.260063,2018-09-19 16:32:30.260063,2018-09-19 18:55:21.083473,94.0,48.0,37.924,28.103632408634628,training,IND562132AAA,0.0446821900566394,0.0993643922630439,36.0,35.0,IND560300AAA,0.0100692259282567,0.005933564231738,4.0,12.0,100.0,1.8125,16,2,9,0.7900833333333334,0.1908525461467922
trip-153737492385433391,IND695012AAB,IND695012AAA,0,2018-09-19 16:35:23.854630,2018-09-20 02:38:08.961275,2018-09-20 08:46:46.534386,66.0,20.0,16.0204,9.033448588577643,training,IND695012AAB,0.000629326620516,0.0,0.0,1.0,IND695012AAA,0.0044052863436123,0.0,5.0,2.0,3.0,4.428571428571429,16,2,9,0.80102,0.0
trip-153737494968609372,IND110037AAM,IND121004AAB,0,2018-09-19 16:35:49.686375,2018-09-19 16:35:49.686375,2018-09-19 18:28:24.724609,106.0,26.0,29.4046,20.62918856987832,training,IND110037AAM,0.0258023914411579,0.0430564148833336,19.0,22.0,IND121004AAB,0.0088105726872246,0.0048637102616025,8.0,6.0,35.0,2.4074074074074074,16,2,9,1.1309461538461538,0.11536326423780913
trip-153737503365847129,IND560099AAB,IND562132AAA,0,2018-09-19 16:37:13.658770,2018-09-19 16:37:13.658770,2018-09-19 21:07:03.484393,70.0,58.0,46.5322,39.98336347131406,training,IND560099AAB,0.0163624921334172,0.0018209487825356,11.0,15.0,IND562132AAA,0.0446821900566394,0.0993643922630439,36.0,35.0,83.0,1.5087719298245614,16,2,9,0.8022793103448277,0.15266560227929538
trip-153737520873702487,IND811399AAA,IND110044AAB,0,2018-09-19 16:40:08.737328,2018-09-19 16:40:08.737328,2018-09-19 19:33:31.958247,26.0,17.0,14.494,10.696548535021558,training,IND811399AAA,0.0018879798615481,0.0002509820678901,1.0,2.0,IND110044AAB,0.0050346129641283,0.0,2.0,6.0,29.0,3.3125,16,2,9,0.8525882352941176,0.0008313780998859563
trip-153737542864755438,IND421302AAG,IND400072AAB,0,2018-09-19 16:43:48.647984,2018-09-19 16:43:48.647984,2018-09-19 18:15:38.626917,39.0,20.0,25.5695,20.811780861662008,training,IND421302AAG,0.0339836375078665,0.0468764225928991,27.0,27.0,IND400072AAB,0.0125865324103209,0.0053214819832859,11.0,9.0,66.0,2.340909090909091,16,2,9,1.278475,0.1221905493487967
trip-153737578926211999,IND131021AAA,IND131028AAA,0,2018-09-19 16:49:49.262393,2018-09-19 16:49:49.262393,2018-09-19 17:21:16.607340,19.0,11.0,13.5465,13.01428009509318,training,IND131021AAA,0.000629326620516,0.0,0.0,1.0,IND131028AAA,0.000629326620516,0.0,1.0,0.0,42.0,1.5,16,2,9,1.2315,0.0
trip-153737590792834464,IND560099AAB,IND562132AAA,1,2018-09-19 16:51:47.928768,2018-09-20 01:48:13.366533,2018-09-20 04:35:31.227688,73.0,55.0,45.882,39.32432216823166,training,IND560099AAB,0.0163624921334172,0.0018209487825356,11.0,15.0,IND562132AAA,0.0446821900566394,0.0993643922630439,36.0,35.0,83.0,1.5087719298245614,16,2,9,0.8342181818181817,0.15266560227929538
trip-153737590792834464,IND600056AAB,IND560099AAB,1,2018-09-19 16:51:47.928768,2018-09-19 16:51:47.928768,2018-09-20 01:48:13.366533,492.0,236.0,313.4672,241.9954474202084,training,IND600056AAB,0.0226557583385777,0.0373164438416327,18.0,18.0,IND560099AAB,0.0163624921334172,0.0018209487825356,11.0,15.0,13.0,1.7191489361702128,16,2,9,1.3282508474576271,0.06728300689431486
trip-153737606943877874,IND517325AAA,IND517408AAA,1,2018-09-19 16:54:29.439152,2018-09-20 09:39:02.435210,2018-09-20 11:32:52.838748,69.0,32.0,46.6587,39.82140957185518,training,IND517325AAA,0.000629326620516,0.0,0.0,1.0,IND517408AAA,0.000629326620516,0.0,1.0,0.0,1.0,2.15625,16,2,9,1.458084375,0.0
trip-153737615671418049,IND110044AAB,IND000000ACB,0,2018-09-19 16:55:56.714437,2018-09-19 16:55:56.714437,2018-09-19 20:34:42.156565,141.0,61.0,66.3131,48.40147077134162,training,IND110044AAB,0.0050346129641283,0.0,2.0,6.0,IND000000ACB,0.0560100692259282,0.2341654866435104,41.0,48.0,59.0,1.7049180327868851,16,2,9,1.0871000000000002,0.39923296083483734
trip-153737617692667400,IND201007AAB,IND201301AAF,0,2018-09-19 16:56:16.926958,2018-09-19 16:56:16.926958,2018-09-19 19:06:32.496271,38.0,17.0,13.0087,10.059518652498893,training,IND201007AAB,0.0025173064820641,0.0001425947583063,1.0,3.0,IND201301AAF,0.0062932662051604,0.0007871536523929,8.0,2.0,5.0,2.75,16,2,9,0.7652176470588234,0.0025568081294228
trip-153737618931058910,IND576201AAA,IND581320AAA,1,2018-09-19 16:56:29.310896,2018-09-20 03:40:29.755946,2018-09-20 05:15:09.594972,75.0,37.0,50.1177,43.10312962394341,training,IND576201AAA,0.0018879798615481,0.0015743073047858,2.0,1.0,IND581320AAA,0.0025173064820641,0.0011807304785894,2.0,2.0,4.0,2.041095890410959,16,2,9,1.3545324324324324,0.005623296297574038
trip-153737618931058910,IND581314AAA,IND403726AAA,1,2018-09-19 16:56:29.310896,2018-09-20 08:06:33.042112,2018-09-20 12:01:21.162722,227.0,113.0,120.1324,89.32272116482318,training,IND581314AAA,0.0025173064820641,0.0,2.0,2.0,IND403726AAA,0.0062932662051604,0.0058117128463476,4.0,6.0,9.0,1.7876106194690264,16,2,9,1.0631185840707964,0.010389079601435532
trip-153737618931058910,IND581343AAC,IND581314AAA,1,2018-09-19 16:56:29.310896,2018-09-20 07:26:25.716630,2018-09-20 08:06:33.042112,31.0,33.0,34.9627,27.17887594310041,training,IND581343AAC,0.001258653241032,0.0,1.0,1.0,IND581314AAA,0.0025173064820641,0.0,2.0,2.0,6.0,1.676923076923077,16,2,9,1.0594757575757576,0.0
trip-153737625671450912,IND400016AAB,IND400072AAD,0,2018-09-19 16:57:36.714895,2018-09-19 16:57:36.714895,2018-09-19 19:09:57.984778,40.0,13.0,14.687,9.779261246507614,training,IND400016AAB,0.001258653241032,0.0,0.0,2.0,IND400072AAD,0.0025173064820641,0.0011471909178143,3.0,1.0,10.0,3.269230769230769,16,2,9,1.1297692307692306,0.003750431846700596
trip-153737626805781082,IND712311AAA,IND721306AAA,1,2018-09-19 16:57:48.058072,2018-09-19 16:57:48.058072,2018-09-20 02:16:23.237369,201.0,101.0,131.76729999999998,110.5832741651488,training,IND712311AAA,0.026431718061674,0.0920076046023501,21.0,21.0,IND721306AAA,0.0037759597230962,0.0019678841309823,3.0,3.0,8.0,2.089108910891089,16,2,9,1.304626732673267,0.19632503091814985
trip-153737626805781082,IND721102AAA,IND712311AAA,1,2018-09-19 16:57:48.058072,2018-09-20 03:53:38.024101,2018-09-20 16:32:29.100120,667.0,92.0,125.1963,102.12682690297056,training,IND721102AAA,0.001258653241032,0.0,1.0,1.0,IND712311AAA,0.026431718061674,0.0920076046023501,21.0,21.0,8.0,8.358695652173912,16,2,9,1.3608293478260869,0.7690635645566002
trip-153737649389787211,IND000000ACB,IND131028AAB,0,2018-09-19 17:01:33.898315,2018-09-19 17:01:33.898315,2018-09-20 01:38:54.659570,220.0,97.0,94.2813,69.88168418189831,training,IND000000ACB,0.0560100692259282,0.2341654866435104,41.0,48.0,IND131028AAB,0.0232850849590937,0.0383429294051793,19.0,18.0,73.0,2.153061224489796,17,2,9,0.9719721649484536,0.5867273039415667
trip-153737662559068507,IND712311AAA,IND700065AAA,0,2018-09-19 17:03:45.590902,2018-09-19 17:03:45.590902,2018-09-19 19:46:06.315392,100.0,22.0,21.3933,16.893412559828604,training,IND712311AAA,0.026431718061674,0.0920076046023501,21.0,21.0,IND700065AAA,0.0018879798615481,0.0,2.0,1.0,28.0,3.409090909090909,17,2,9,0.9724227272727273,0.3136622884171026
trip-153737676240009657,IND574104AAA,IND574216AAA,0,2018-09-19 17:06:02.400375,2018-09-20 02:17:43.041989,2018-09-20 04:00:59.303459,94.0,47.0,54.3221,43.1924185423286,training,IND574104AAA,0.001258653241032,0.0,1.0,1.0,IND574216AAA,0.0025173064820641,0.0,2.0,2.0,10.0,1.946236559139785,17,2,9,1.1557893617021275,0.0
trip-153737679460522238,IND515004AAA,IND515671AAA,1,2018-09-19 17:06:34.605525,2018-09-19 17:06:34.605525,2018-09-19 22:18:31.532444,308.0,32.0,36.200300000000006,34.096558780530714,training,IND515004AAA,0.0050346129641283,0.0047229219143576,4.0,4.0,IND515671AAA,0.0018879798615481,0.0027550377833753,1.0,2.0,7.0,2.4375,17,2,9,1.1312593750000002,0.018227526763223943
trip-153737679460522238,IND515591AAA,IND516269AAA,1,2018-09-19 17:06:34.605525,2018-09-20 01:21:16.003184,2018-09-20 03:23:58.313061,105.0,65.0,71.0799,62.62020588118299,training,IND515591AAA,0.0018879798615481,0.0007871536523929,2.0,1.0,IND516269AAA,0.001258653241032,0.0003935768261964,1.0,1.0,8.0,1.6307692307692307,17,2,9,1.093536923076923,0.0019254989343148584
trip-153737679460522238,IND515671AAA,IND515591AAA,1,2018-09-19 17:06:34.605525,2018-09-19 22:18:31.532444,2018-09-20 01:21:16.003184,156.0,60.0,79.4562,58.1076926425438,training,IND515671AAA,0.0018879798615481,0.0027550377833753,1.0,2.0,IND515591AAA,0.0018879798615481,0.0007871536523929,2.0,1.0,1.0,2.6,17,2,9,1.3242699999999998,0.00920969773299732
trip-153737679460522238,IND516269AAA,IND516390AAA,1,2018-09-19 17:06:34.605525,2018-09-20 03:23:58.313061,2018-09-20 05:54:14.082540,138.0,76.0,82.3948,67.89878103661472,training,IND516269AAA,0.001258653241032,0.0003935768261964,1.0,1.0,IND516390AAA,0.001258653241032,0.0,1.0,1.0,9.0,1.5921052631578947,17,2,9,1.084142105263158,0.0006266157364442684
trip-153737679460522238,IND516390AAA,IND515004AAA,1,2018-09-19 17:06:34.605525,2018-09-20 05:54:14.082540,2018-09-20 08:55:52.581305,150.0,86.0,99.8492,74.09546634552275,training,IND516390AAA,0.001258653241032,0.0,1.0,1.0,IND515004AAA,0.0050346129641283,0.0047229219143576,4.0,4.0,9.0,1.988235294117647,17,2,9,1.1610372093023256,0.009390280041487464
trip-153737691165885980,IND803213AAA,IND803212AAB,1,2018-09-19 17:08:31.659251,2018-09-19 21:06:19.634210,2018-09-20 01:58:52.043807,116.0,48.0,66.04660000000001,45.88905080702315,training,IND803213AAA,0.001258653241032,0.0,0.0,2.0,IND803212AAB,0.001258653241032,0.0,2.0,0.0,2.0,3.136842105263158,17,2,9,1.3759708333333336,0.0
trip-153737707333938654,IND000000ABD,IND562132AAA,1,2018-09-19 17:11:13.339666,2018-09-20 03:14:31.933738,2018-09-20 16:14:06.944790,683.0,370.0,443.7673,271.05391503994946,training,IND000000ABD,0.001258653241032,0.0,1.0,1.0,IND562132AAA,0.0446821900566394,0.0993643922630439,36.0,35.0,12.0,1.704054054054054,17,2,9,1.199371081081081,0.16932229546445723
trip-153737707333938654,IND678683AAA,IND000000ABD,1,2018-09-19 17:11:13.339666,2018-09-20 02:13:47.119238,2018-09-20 03:14:31.933738,34.0,34.0,31.7784,29.144356220828712,training,IND678683AAA,0.001258653241032,0.0003935768261964,1.0,1.0,IND000000ABD,0.001258653241032,0.0,1.0,1.0,13.0,1.2058823529411764,17,2,9,0.9346588235294118,0.0004746073492368353
trip-153737707333938654,IND68004AAA,IND678683AAA,1,2018-09-19 17:11:13.339666,2018-09-20 00:35:22.280523,2018-09-20 02:13:47.119238,66.0,38.0,33.7701,31.30585175345981,training,IND68004AAA,0.0025173064820641,0.0007871536523929,2.0,2.0,IND678683AAA,0.001258653241032,0.0003935768261964,1.0,1.0,14.0,2.418918918918919,17,2,9,0.8886868421052632,0.002856091292803847
trip-153737707333938654,IND683511AAA,IND68004AAA,1,2018-09-19 17:11:13.339666,2018-09-19 17:11:13.339666,2018-09-20 00:35:22.280523,72.0,50.0,54.02,44.028408280292815,training,IND683511AAA,0.0113278791692888,0.0106328715365239,11.0,7.0,IND68004AAA,0.0025173064820641,0.0007871536523929,2.0,2.0,13.0,1.4375,17,2,9,1.0804,0.0164162862090679
trip-153737719707351903,IND401104AAB,IND421302AAG,0,2018-09-19 17:13:17.073764,2018-09-19 17:13:17.073764,2018-09-19 19:22:19.669673,46.0,22.0,26.4301,16.662508306348993,training,IND401104AAB,0.0018879798615481,0.0,1.0,2.0,IND421302AAG,0.0339836375078665,0.0468764225928991,27.0,27.0,16.0,2.9,17,2,9,1.2013681818181818,0.1359416255194074
trip-153737726054323204,IND680104AAA,IND679576AAA,1,2018-09-19 17:14:20.543690,2018-09-20 00:52:18.379656,2018-09-20 02:20:31.332772,52.0,33.0,32.1186,21.594943203013703,training,IND680104AAA,0.001258653241032,0.0003935768261964,1.0,1.0,IND679576AAA,0.000629326620516,0.0,1.0,0.0,12.0,1.5151515151515151,17,2,9,0.9732909090909091,0.00059632852454
trip-153737726054323204,IND683511AAA,IND680104AAA,1,2018-09-19 17:14:20.543690,2018-09-19 17:14:20.543690,2018-09-20 00:52:18.379656,110.0,80.0,78.406,60.431191302598165,training,IND683511AAA,0.0113278791692888,0.0106328715365239,11.0,7.0,IND680104AAA,0.001258653241032,0.0003935768261964,1.0,1.0,11.0,1.5125,17,2,9,0.980075,0.016677503148614454
trip-153737763249080236,IND382430AAB,IND388320AAA,1,2018-09-19 17:20:32.491068,2018-09-19 17:20:32.491068,2018-09-19 21:10:23.772168,79.0,77.0,80.2247,56.213809409647205,training,IND382430AAB,0.0176211453744493,0.0449136080124744,16.0,12.0,IND388320AAA,0.0044052863436123,0.0016057934508816,4.0,3.0,9.0,1.025974025974026,17,2,9,1.0418792207792207,0.04772769760526135
trip-153737782905737254,IND400072AAB,IND401104AAA,0,2018-09-19 17:23:49.057609,2018-09-19 17:23:49.057609,2018-09-19 18:54:11.171110,50.0,16.0,20.6073,17.88507006654744,training,IND400072AAB,0.0125865324103209,0.0053214819832859,11.0,9.0,IND401104AAA,0.0050346129641283,0.0007871536523929,4.0,4.0,45.0,3.066666666666667,17,2,9,1.28795625,0.018733149282748322
trip-153737805930083518,IND400072AAB,IND000000AFT,0,2018-09-19 17:27:39.301133,2018-09-19 17:27:39.301133,2018-09-19 19:00:54.787854,52.0,20.0,22.2705,14.315731416527296,training,IND400072AAB,0.0125865324103209,0.0053214819832859,11.0,9.0,IND000000AFT,0.0081812460667086,0.0023614609571788,5.0,8.0,43.0,2.4,17,2,9,1.1135249999999999,0.01843906305711528
trip-153737819969505360,IND600056AAB,IND600032AAB,0,2018-09-19 17:29:59.695274,2018-09-19 17:29:59.695274,2018-09-19 19:27:07.274788,96.0,32.0,36.3656,31.55216750523567,training,IND600056AAB,0.0226557583385777,0.0373164438416327,18.0,18.0,IND600032AAB,0.0044052863436123,4.722921914357683e-06,3.0,4.0,36.0,2.1818181818181817,17,2,9,1.136425,0.08142800021137539
trip-153737822126516690,IND712311AAA,IND700026AAC,0,2018-09-19 17:30:21.265469,2018-09-19 17:30:21.265469,2018-09-19 19:39:33.319544,72.0,34.0,32.993300000000005,23.497152362599337,training,IND712311AAA,0.026431718061674,0.0920076046023501,21.0,21.0,IND700026AAC,0.0018879798615481,0.0,1.0,2.0,29.0,2.5,17,2,9,0.9703911764705884,0.23001901150587523
trip-153737835800767080,IND122004AAA,IND122413AAE,0,2018-09-19 17:32:38.007892,2018-09-19 17:32:38.007892,2018-09-19 19:11:22.302637,56.0,35.0,35.993900000000004,29.63088593994404,training,IND122004AAA,0.001258653241032,0.0,0.0,2.0,IND122413AAE,0.000629326620516,0.0,1.0,0.0,32.0,1.8,17,2,9,1.028397142857143,0.0
